fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,quality_category
6.8,0.63,0.07,0.7424134218628634,-2.4079456086518722,11.0,44.0,0.9953,3.47,0.55,10.4,6,good
8.0,0.42,0.17,0.6936470556015963,-2.6036901857779675,6.0,18.0,0.9972,3.29,0.61,9.2,6,good
8.0,0.42,0.17,0.6936470556015963,-2.6036901857779675,6.0,18.0,0.9972,3.29,0.61,9.2,6,good
7.4,0.62,0.05,0.642380063506292,-2.6736487743848776,24.0,42.0,0.9961,3.42,0.57,11.5,6,good
7.5,0.52,0.42,0.8333438110532287,-2.430418464503931,8.0,38.0,0.9972,3.58,0.61,10.5,6,good
6.7,0.62,0.21,0.642380063506292,-2.5257286443082556,8.0,62.0,0.997,3.52,0.58,9.3,6,good
6.4,0.37,0.25,0.642380063506292,-2.5902671654458267,21.0,49.0,0.9974,3.57,0.62,9.8,6,good
11.5,0.3,0.6,0.6936470556015963,-2.6882475738060303,12.0,27.0,0.9981,3.11,0.97,10.1,6,good
5.4,0.835,0.08,0.18315454309784637,-3.0576076772720784,13.0,93.0,0.9924,3.57,0.85,13.0,7,good
9.6,0.32,0.47,0.3371862673548698,-2.864704011147587,9.0,24.0,0.99695,3.22,0.82,10.3,7,good
7.0,0.43,0.36,0.4706284340145776,-2.4079456086518722,14.0,37.0,0.99615,3.34,0.56,9.2,6,good
12.8,0.3,0.74,0.9558959864665145,-2.3434070875143007,9.0,28.0,0.9994,3.2,0.77,10.8,7,good
12.8,0.3,0.74,0.9558959864665145,-2.3434070875143007,9.0,28.0,0.9994,3.2,0.77,10.8,7,good
11.0,0.3,0.58,0.7424134218628634,-2.900422093749666,7.0,19.0,0.998,3.31,0.88,10.5,7,good
9.7,0.53,0.6,0.6936470556015963,-3.2188758248682006,5.0,19.0,0.99585,3.3,0.86,12.4,6,good
8.0,0.725,0.24,1.0299764962779714,-2.4769384801388235,10.0,62.0,0.99685,3.35,0.56,10.0,6,good
11.6,0.44,0.64,0.7424134218628634,-2.8134107167600364,5.0,15.0,0.998,3.21,0.67,10.2,6,good
7.8,0.735,0.08,0.8758853172391161,-2.375155785828881,10.0,41.0,0.9974,3.24,0.71,9.8,6,good
7.8,0.34,0.37,0.6936470556015963,-2.488914671185539,24.0,58.0,0.9964,3.34,0.59,9.4,6,good
8.6,0.645,0.25,0.6936470556015963,-2.4769384801388235,8.0,28.0,0.99815,3.28,0.6,10.0,6,good
7.7,0.43,0.25,0.9558959864665145,-2.6036901857779675,29.0,63.0,0.99615,3.37,0.58,10.5,6,good
8.9,0.59,0.5,0.6936470556015963,-1.0847093834991182,27.0,81.0,0.9964,3.04,1.61,9.5,6,good
7.7,0.43,0.25,0.9558959864665145,-2.6036901857779675,29.0,63.0,0.99615,3.37,0.58,10.5,6,good
5.2,0.48,0.04,0.4706284340145776,-2.900422093749666,19.0,106.0,0.9927,3.54,0.62,12.2,7,good
8.0,0.38,0.06,0.588342066193819,-2.5383074265151158,12.0,49.0,0.99625,3.37,0.52,9.9,6,good
8.5,0.37,0.2,1.0299764962779714,-2.396895772465287,18.0,58.0,0.998,3.34,0.7,9.6,6,good
8.2,1.0,0.09,0.8333438110532287,-2.7181005369557116,7.0,37.0,0.99685,3.32,0.55,9.0,6,good
7.2,0.63,0.0,0.642380063506292,-2.322787800311565,14.0,38.0,0.99675,3.37,0.58,9.0,6,good
7.2,0.63,0.0,0.642380063506292,-2.322787800311565,14.0,38.0,0.99675,3.37,0.58,9.0,6,good
7.2,0.645,0.0,0.642380063506292,-2.322787800311565,15.0,39.0,0.99675,3.37,0.58,9.2,6,good
7.2,0.63,0.0,0.642380063506292,-2.322787800311565,14.0,38.0,0.99675,3.37,0.58,9.0,6,good
8.2,1.0,0.09,0.8333438110532287,-2.7181005369557116,7.0,37.0,0.99685,3.32,0.55,9.0,6,good
12.0,0.38,0.56,0.7424134218628634,-2.364460496712133,6.0,24.0,0.99925,3.14,0.71,10.9,6,good
7.7,0.58,0.1,0.588342066193819,-2.2730262907525014,28.0,109.0,0.99565,3.08,0.49,9.8,6,good
15.0,0.21,0.44,0.7889118025443247,-2.577021938695806,10.0,24.0,1.00005,3.07,0.84,9.2,7,good
15.0,0.21,0.44,0.7889118025443247,-2.577021938695806,10.0,24.0,1.00005,3.07,0.84,9.2,7,good
7.3,0.66,0.0,0.6936470556015963,-2.4651040224918206,6.0,23.0,0.9983,3.61,0.96,9.9,6,good
7.7,0.53,0.06,0.5312163134137247,-2.5902671654458267,9.0,39.0,0.99615,3.35,0.48,9.8,6,good
7.3,0.66,0.0,0.6936470556015963,-2.4651040224918206,6.0,23.0,0.9983,3.61,0.96,9.9,6,good
10.8,0.32,0.44,0.4706284340145776,-2.7488721956224653,16.0,37.0,0.9985,3.22,0.78,10.0,6,good
7.1,0.6,0.0,0.588342066193819,-2.5902671654458267,16.0,34.0,0.9972,3.47,0.7,9.9,6,good
7.1,0.6,0.0,0.588342066193819,-2.5902671654458267,16.0,34.0,0.9972,3.47,0.7,9.9,6,good
10.0,0.31,0.47,0.9558959864665145,-2.453407982728629,14.0,33.0,0.99965,3.36,0.8,10.5,7,good
11.8,0.26,0.52,0.588342066193819,-2.631089159966082,6.0,10.0,0.9968,3.2,0.72,10.2,7,good
7.9,0.35,0.46,1.2812115846667382,-2.5383074265151158,15.0,37.0,0.9973,3.35,0.86,12.8,8,good
6.9,0.54,0.04,1.09894556645823,-2.551046452292545,7.0,27.0,0.9987,3.69,0.91,9.4,6,good
11.5,0.18,0.51,1.3865443298750981,-2.2537949288246137,4.0,23.0,0.9996,3.28,0.97,10.1,6,good
7.9,0.545,0.06,1.3865443298750981,-2.430418464503931,27.0,61.0,0.9965,3.36,0.67,10.7,6,good
11.5,0.18,0.51,1.3865443298750981,-2.2537949288246137,4.0,23.0,0.9996,3.28,0.97,10.1,6,good
7.9,0.545,0.06,1.3865443298750981,-2.430418464503931,27.0,61.0,0.9965,3.36,0.67,10.7,6,good
6.9,0.54,0.04,1.09894556645823,-2.551046452292545,7.0,27.0,0.9987,3.69,0.91,9.4,6,good
11.5,0.18,0.51,1.3865443298750981,-2.2537949288246137,4.0,23.0,0.9996,3.28,0.97,10.1,6,good
10.3,0.32,0.45,1.8564542281598664,-2.6036901857779675,5.0,13.0,0.9976,3.23,0.82,12.6,8,good
8.9,0.4,0.32,1.7229451532276951,-2.430418464503931,10.0,47.0,0.9991,3.38,0.77,10.5,7,good
11.4,0.26,0.44,1.2812115846667382,-2.631089159966082,6.0,19.0,0.9986,3.12,0.82,9.3,6,good
7.7,0.27,0.68,1.2530486419725286,-1.0244328904938582,5.0,10.0,0.9972,3.25,1.08,9.9,7,good
8.9,0.4,0.32,1.7229451532276951,-2.430418464503931,10.0,47.0,0.9991,3.38,0.77,10.5,7,good
12.0,0.45,0.55,0.6936470556015963,-2.6036901857779675,25.0,49.0,0.9997,3.1,0.76,10.3,6,good
7.5,0.4,0.12,1.09894556645823,-2.375155785828881,29.0,53.0,0.9967,3.37,0.7,10.3,6,good
8.7,0.52,0.09,0.9166906518954819,-2.385966701933097,20.0,49.0,0.9976,3.34,0.86,10.6,7,good
8.7,0.52,0.09,0.9166906518954819,-2.385966701933097,20.0,49.0,0.9976,3.34,0.86,10.6,7,good
10.4,0.55,0.23,0.9936220748104786,-2.385966701933097,18.0,48.0,0.9994,3.22,0.64,10.3,6,good
6.9,0.36,0.25,0.8758853172391161,-2.312635428847547,5.0,16.0,0.9964,3.41,0.6,10.1,6,good
13.3,0.34,0.52,1.163463260987726,-2.353878387381596,17.0,53.0,1.0014,3.05,0.81,9.5,6,good
7.5,0.53,0.06,0.9558959864665145,-2.4418471603275536,20.0,44.0,0.9965,3.38,0.59,10.7,6,good
11.1,0.18,0.48,0.40613155265132483,-2.6736487743848776,7.0,15.0,0.9973,3.22,0.64,10.1,6,good
10.3,0.53,0.48,0.9166906518954819,-2.7488721956224653,6.0,25.0,0.9998,3.12,0.59,9.3,6,good
10.3,0.41,0.42,0.8758853172391161,-1.5417792639602856,6.0,14.0,0.9994,3.19,0.62,9.5,6,good
10.3,0.43,0.44,0.8758853172391161,-1.5371172508544744,5.0,12.0,0.9994,3.19,0.63,9.5,6,good
7.4,0.29,0.38,0.5312163134137247,-2.7646205525906042,9.0,30.0,0.9968,3.41,0.53,9.5,6,good
10.3,0.53,0.48,0.9166906518954819,-2.7488721956224653,6.0,25.0,0.9998,3.12,0.59,9.3,6,good
7.9,0.53,0.24,0.6936470556015963,-2.617295837833746,15.0,105.0,0.996,3.27,0.54,9.4,6,good
9.0,0.46,0.31,1.0299764962779714,-2.364460496712133,19.0,98.0,0.99815,3.32,0.63,9.5,6,good
7.1,0.35,0.29,0.9166906518954819,-2.333044300478754,20.0,53.0,0.9962,3.42,0.65,11.0,6,good
9.6,0.77,0.12,1.065055505139267,-2.488914671185539,30.0,74.0,0.99865,3.3,0.64,10.4,6,good
9.8,0.66,0.39,1.163463260987726,-2.4769384801388235,21.0,59.0,0.9989,3.37,0.71,11.5,7,good
9.6,0.77,0.12,1.065055505139267,-2.488914671185539,30.0,74.0,0.99865,3.3,0.64,10.4,6,good
9.8,0.66,0.39,1.163463260987726,-2.4769384801388235,21.0,59.0,0.9989,3.37,0.71,11.5,7,good
10.3,0.59,0.42,1.0299764962779714,-2.396895772465287,35.0,73.0,0.999,3.28,0.7,9.5,6,good
10.0,0.49,0.2,2.3979861777572986,-2.631089159966082,13.0,50.0,1.0015,3.16,0.69,9.2,6,good
10.0,0.49,0.2,2.3979861777572986,-2.631089159966082,13.0,50.0,1.0015,3.16,0.69,9.2,6,good
11.6,0.53,0.66,1.2950011026734998,-2.1037342342488805,6.0,14.0,0.9978,3.05,0.74,11.5,7,good
13.4,0.27,0.62,0.9558959864665145,-2.488914671185539,6.0,21.0,1.0002,3.16,0.67,9.7,6,good
10.2,0.36,0.64,1.065055505139267,-2.0955709236097197,10.0,41.0,0.998,3.23,0.66,12.5,6,good
10.2,0.36,0.64,1.065055505139267,-2.0955709236097197,10.0,41.0,0.998,3.23,0.66,12.5,6,good
8.0,0.58,0.28,1.163463260987726,-2.703062659591171,21.0,114.0,0.9973,3.22,0.54,9.4,6,good
7.9,0.65,0.01,0.9166906518954819,-2.5383074265151158,17.0,38.0,0.9963,3.34,0.74,11.7,7,good
11.9,0.695,0.53,1.2240695060250584,-2.047942874620465,7.0,21.0,0.9992,3.17,0.84,12.2,7,good
8.9,0.43,0.45,0.642380063506292,-2.9374633654300153,6.0,16.0,0.9948,3.35,0.7,12.5,6,good
12.4,0.49,0.58,1.09894556645823,-2.2633643798407643,28.0,99.0,1.0008,3.16,1.0,11.5,6,good
12.5,0.28,0.54,0.8333438110532287,-2.488914671185539,12.0,29.0,0.9997,3.11,1.36,9.8,7,good
12.2,0.34,0.5,0.8758853172391161,-2.703062659591171,10.0,21.0,1.0,3.12,1.18,9.2,6,good
10.6,0.42,0.48,0.9936220748104786,-2.7181005369557116,5.0,18.0,0.9972,3.21,0.87,11.3,6,good
10.9,0.39,0.47,0.588342066193819,-2.1286317858706076,6.0,14.0,0.9982,3.3,0.75,9.8,6,good
10.9,0.39,0.47,0.588342066193819,-2.1286317858706076,6.0,14.0,0.9982,3.3,0.75,9.8,6,good
11.9,0.57,0.5,0.9558959864665145,-2.488914671185539,6.0,32.0,1.0006,3.12,0.78,10.7,6,good
6.6,0.815,0.02,0.9936220748104786,-2.617295837833746,17.0,34.0,0.9955,3.58,0.89,12.3,7,good
13.8,0.49,0.67,1.09894556645823,-2.364460496712133,6.0,15.0,0.9986,3.02,0.93,12.0,6,good
9.6,0.56,0.31,1.0299764962779714,-2.4079456086518722,15.0,46.0,0.9979,3.11,0.92,10.0,6,good
9.1,0.785,0.0,0.9558959864665145,-2.364460496712133,11.0,28.0,0.9994,3.36,0.86,9.4,6,good
10.7,0.67,0.22,0.9936220748104786,-2.2256240518579173,17.0,34.0,1.0004,3.28,0.98,9.9,6,good
9.1,0.795,0.0,0.9558959864665145,-2.333044300478754,11.0,26.0,0.9994,3.35,0.83,9.4,6,good
6.1,0.21,0.4,0.3371862673548698,-2.703062659591171,40.5,165.0,0.9912,3.25,0.59,11.9,6,good
6.7,0.75,0.01,0.8758853172391161,-2.5383074265151158,17.0,32.0,0.9955,3.55,0.61,12.8,6,good
10.5,0.42,0.66,1.0821440959608024,-2.145581344184381,12.0,29.0,0.997,3.24,0.75,11.7,7,good
11.9,0.43,0.66,1.1317246401183119,-2.2072749131897207,10.0,23.0,1.0,3.15,0.85,10.4,7,good
12.6,0.38,0.66,0.9558959864665145,-2.419118909249997,10.0,41.0,1.001,3.17,0.68,9.8,6,good
8.6,0.45,0.31,0.9558959864665145,-2.4418471603275536,21.0,50.0,0.9982,3.37,0.91,9.9,6,good
12.8,0.615,0.66,1.7580303164839273,-2.4769384801388235,7.0,42.0,1.0022,3.07,0.73,10.0,7,good
10.0,0.42,0.5,1.2240695060250584,-2.2256240518579173,7.0,21.0,0.9979,3.26,0.93,11.8,6,good
12.8,0.615,0.66,1.7580303164839273,-2.4769384801388235,7.0,42.0,1.0022,3.07,0.73,10.0,7,good
9.4,0.27,0.53,0.8758853172391161,-2.5902671654458267,6.0,18.0,0.9962,3.2,1.13,12.0,7,good
7.9,0.24,0.4,0.4706284340145776,-2.864704011147587,11.0,25.0,0.9967,3.32,0.87,8.7,6,good
9.1,0.28,0.48,0.588342066193819,-2.6882475738060303,26.0,46.0,0.9967,3.32,1.04,10.6,6,good
14.0,0.41,0.63,1.3352641900071116,-2.4079456086518722,6.0,47.0,1.0014,3.01,0.81,10.8,6,good
11.5,0.54,0.71,1.4818317878289544,-2.0794415416798357,6.0,15.0,0.9984,3.01,0.83,11.8,7,good
11.5,0.45,0.5,1.09894556645823,-2.5383074265151158,19.0,47.0,1.0003,3.26,1.11,11.0,6,good
9.4,0.27,0.53,0.8758853172391161,-2.5902671654458267,6.0,18.0,0.9962,3.2,1.13,12.0,7,good
11.4,0.625,0.66,1.824710569367741,-2.419118909249997,6.0,24.0,0.9988,3.11,0.99,13.3,6,good
8.3,0.42,0.38,0.9166906518954819,-2.353878387381596,24.0,60.0,0.9979,3.31,0.7,10.8,6,good
8.3,0.26,0.42,0.6936470556015963,-2.513306124309698,11.0,27.0,0.9974,3.21,0.8,9.4,6,good
13.7,0.415,0.68,1.065055505139267,-2.453407982728629,17.0,43.0,1.0014,3.06,0.8,10.0,6,good
8.3,0.26,0.42,0.6936470556015963,-2.513306124309698,11.0,27.0,0.9974,3.21,0.8,9.4,6,good
8.3,0.26,0.42,0.6936470556015963,-2.513306124309698,11.0,27.0,0.9974,3.21,0.8,9.4,6,good
7.4,0.63,0.07,0.8758853172391161,-2.396895772465287,11.0,37.0,0.9979,3.43,0.76,9.7,6,good
7.8,0.54,0.26,0.6936470556015963,-2.419118909249997,23.0,48.0,0.9981,3.41,0.74,9.2,6,good
8.3,0.66,0.15,0.642380063506292,-2.5257286443082556,17.0,42.0,0.9972,3.31,0.54,9.6,6,good
7.8,0.46,0.26,0.642380063506292,-2.419118909249997,23.0,53.0,0.9981,3.43,0.74,9.2,6,good
9.6,0.38,0.31,0.9166906518954819,-2.333044300478754,16.0,49.0,0.9982,3.19,0.7,10.0,7,good
5.6,0.85,0.05,0.3371862673548698,-3.079113882493042,12.0,88.0,0.9924,3.56,0.82,12.9,8,good
13.7,0.415,0.68,1.065055505139267,-2.453407982728629,17.0,43.0,1.0014,3.06,0.8,10.0,6,good
12.0,0.37,0.76,1.4353225921872452,-2.703062659591171,7.0,38.0,1.0004,3.22,0.6,13.0,7,good
11.5,0.59,0.59,0.9558959864665145,-2.430418464503931,13.0,49.0,0.9988,3.18,0.65,11.0,6,good
11.5,0.59,0.59,0.9558959864665145,-2.430418464503931,13.0,49.0,0.9988,3.18,0.65,11.0,6,good
7.7,0.26,0.3,0.5312163134137247,-2.8134107167600364,20.0,38.0,0.9949,3.29,0.47,10.8,6,good
12.2,0.48,0.54,0.9558959864665145,-2.453407982728629,19.0,64.0,1.0,3.1,0.61,10.5,6,good
11.4,0.6,0.49,0.9936220748104786,-2.453407982728629,10.0,41.0,0.9994,3.15,0.63,10.5,6,good
8.7,0.31,0.46,0.3371862673548698,-2.8134107167600364,11.0,25.0,0.9966,3.36,0.76,10.1,6,good
9.8,0.44,0.47,0.9166906518954819,-2.7488721956224653,9.0,28.0,0.9981,3.24,0.65,10.8,6,good
12.0,0.39,0.66,1.09894556645823,-2.364460496712133,12.0,30.0,0.9996,3.18,0.63,10.8,7,good
10.4,0.34,0.58,1.308603053404019,-1.742969305058623,6.0,16.0,0.997,3.19,0.7,11.3,6,good
9.0,0.43,0.34,0.9166906518954819,-2.513306124309698,26.0,86.0,0.9987,3.38,0.62,9.5,6,good
9.9,0.4,0.53,1.9022567689910337,-2.322787800311565,6.0,19.0,0.9986,3.27,0.82,11.7,7,good
10.6,0.48,0.64,0.7889118025443247,-2.1892564076870427,6.0,20.0,0.997,3.26,0.66,11.7,6,good
11.9,0.38,0.51,0.6936470556015963,-2.1037342342488805,7.0,20.0,0.9996,3.24,0.76,10.4,6,good
9.5,0.56,0.33,0.8758853172391161,-2.4079456086518722,35.0,67.0,0.9972,3.28,0.73,11.8,7,good
6.6,0.84,0.03,0.8333438110532287,-2.8134107167600364,32.0,48.0,0.9952,3.52,0.56,12.3,7,good
10.5,0.24,0.47,0.7424134218628634,-2.703062659591171,6.0,24.0,0.9978,3.15,0.9,11.0,7,good
6.6,0.84,0.03,0.8333438110532287,-2.8134107167600364,32.0,48.0,0.9952,3.52,0.56,12.3,7,good
6.4,0.67,0.08,0.7424134218628634,-3.079113882493042,19.0,48.0,0.9949,3.49,0.49,11.4,6,good
9.5,0.78,0.22,0.642380063506292,-2.551046452292545,6.0,32.0,0.9988,3.26,0.56,10.6,6,good
12.8,0.84,0.63,0.8758853172391161,-2.419118909249997,13.0,35.0,0.9997,3.1,0.6,10.4,6,good
10.5,0.24,0.47,0.7424134218628634,-2.703062659591171,6.0,24.0,0.9978,3.15,0.9,11.0,7,good
11.9,0.37,0.69,0.8333438110532287,-2.5383074265151158,12.0,24.0,0.9958,3.0,0.65,12.8,6,good
10.4,0.41,0.55,1.163463260987726,-2.563949857128453,22.0,54.0,0.9996,3.15,0.89,9.9,6,good
8.0,0.67,0.3,0.6936470556015963,-2.796881414808826,38.0,62.0,0.9958,3.26,0.56,10.2,6,good
11.1,0.45,0.73,1.163463260987726,-2.703062659591171,6.0,22.0,0.9986,3.17,0.66,11.2,6,good
10.4,0.41,0.55,1.163463260987726,-2.563949857128453,22.0,54.0,0.9996,3.15,0.89,9.9,6,good
12.6,0.31,0.72,0.7889118025443247,-2.617295837833746,6.0,29.0,0.9987,2.88,0.82,9.8,8,good
11.9,0.4,0.65,0.7659328502855929,-2.6736487743848776,7.0,27.0,0.9988,3.06,0.68,11.3,6,good
15.6,0.685,0.76,1.308603053404019,-2.2926347621408776,6.0,43.0,1.0032,2.95,0.68,11.2,7,good
10.0,0.44,0.49,0.9936220748104786,-2.551046452292545,11.0,19.0,0.9963,3.23,0.63,11.6,7,good
5.3,0.57,0.01,0.5312163134137247,-2.900422093749666,5.0,27.0,0.9934,3.57,0.84,12.5,7,good
9.5,0.735,0.1,0.7424134218628634,-2.5257286443082556,6.0,31.0,0.9986,3.23,0.56,10.1,6,good
8.6,0.53,0.22,0.6936470556015963,-2.2926347621408776,7.0,27.0,0.9967,3.2,0.56,10.2,6,good
11.9,0.39,0.69,1.0299764962779714,-2.3434070875143007,17.0,35.0,0.9994,3.1,0.61,10.8,6,good
11.9,0.39,0.69,1.0299764962779714,-2.3434070875143007,17.0,35.0,0.9994,3.1,0.61,10.8,6,good
8.4,0.37,0.53,0.588342066193819,-0.8818893051568227,9.0,26.0,0.9979,3.06,1.06,9.1,6,good
6.8,0.56,0.03,0.5312163134137247,-2.4651040224918206,18.0,35.0,0.9968,3.44,0.63,10.0,6,good
10.4,0.33,0.63,1.0299764962779714,-2.4651040224918206,5.0,22.0,0.9998,3.26,0.74,11.2,7,good
11.3,0.62,0.67,1.6488509147909356,-2.4418471603275536,6.0,19.0,0.9988,3.22,0.69,13.4,8,good
10.4,0.33,0.63,1.0299764962779714,-2.4651040224918206,5.0,22.0,0.9998,3.26,0.74,11.2,7,good
9.2,0.43,0.52,0.8333438110532287,-2.4769384801388235,14.0,23.0,0.9976,3.35,0.61,11.3,6,good
11.5,0.315,0.54,0.7424134218628634,-2.4651040224918206,5.0,15.0,0.9987,2.98,0.7,9.2,6,good
10.3,0.5,0.42,0.6936470556015963,-2.659260036932778,21.0,51.0,0.9982,3.16,0.72,11.5,6,good
8.8,0.46,0.45,0.9558959864665145,-2.7181005369557116,7.0,18.0,0.9947,3.32,0.79,14.0,6,good
11.4,0.36,0.69,0.7424134218628634,-2.396895772465287,6.0,21.0,1.0,3.17,0.62,9.2,6,good
9.6,0.54,0.42,0.8758853172391161,-2.501036031717884,25.0,52.0,0.997,3.2,0.71,11.4,6,good
12.5,0.37,0.55,0.9558959864665145,-2.4769384801388235,25.0,68.0,0.9995,3.15,0.82,10.4,6,good
10.5,0.28,0.51,0.5312163134137247,-2.513306124309698,10.0,24.0,0.9982,3.2,0.89,9.4,6,good
10.4,0.24,0.49,0.588342066193819,-2.577021938695806,6.0,20.0,0.9977,3.18,1.06,11.0,6,good
9.4,0.685,0.11,0.9936220748104786,-2.551046452292545,6.0,31.0,0.9984,3.19,0.7,10.1,6,good
9.4,0.3,0.56,1.0299764962779714,-2.513306124309698,6.0,17.0,0.9964,3.15,0.92,11.7,8,good
10.6,0.44,0.68,1.4112308464099221,-2.162823150618887,6.0,24.0,0.997,3.06,0.66,13.4,6,good
10.2,0.645,0.36,0.588342066193819,-2.9187712324178627,5.0,14.0,0.9982,3.17,0.42,10.0,6,good
11.6,0.32,0.55,1.0299764962779714,-2.501036031717884,35.0,67.0,1.0002,3.32,0.92,10.8,7,good
9.3,0.39,0.4,0.9558959864665145,-2.6036901857779675,10.0,26.0,0.9984,3.34,0.75,10.2,6,good
9.3,0.775,0.27,1.0299764962779714,-2.5383074265151158,24.0,56.0,0.9984,3.31,0.67,10.6,6,good
