fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.9,-1.5558971455060706,-1.1056369036050742,0.588342066193819,-3.3524072174927233,3.8712218440242134,136.0,0.9899,3.25,0.41,12.6,7
7.5,-1.7660917224794772,-1.1363141558521213,0.5312163134137247,-3.1941832122778293,3.9318452403752318,148.0,0.9916,3.21,0.44,11.5,7
7.1,-1.3432348716594436,-1.2344320118106447,2.5177771145206354,-3.101092789211817,4.127150513947278,240.0,0.9969,3.04,0.42,9.2,6
6.0,-1.07587280169862,-0.41400143913045073,2.76638200033026,-3.0576076772720784,3.2581349988203177,164.0,0.9979,3.14,0.5,8.8,6
8.6,-1.324258970200438,-1.018877320649256,0.18315454309784637,-3.3524072174927233,2.7081168655467533,80.0,0.9913,2.95,0.36,11.4,7
9.8,-1.018877320649256,-0.7743572359854884,2.351470490723856,-3.2441936328524905,1.3865443298750981,83.0,0.9956,2.89,0.3,10.1,4
6.0,-1.07587280169862,-0.41400143913045073,2.76638200033026,-3.0576076772720784,3.2581349988203177,164.0,0.9979,3.14,0.5,8.8,6
7.4,-1.3823023398503531,-0.991553216374702,2.602763756775109,-2.796881414808826,3.9512629491657494,192.0,0.9975,3.0,0.44,9.1,5
7.1,-2.111964733385396,-1.1363141558521213,2.2618672597154865,-2.900422093749666,4.1588987082376025,162.0,0.9962,3.4,0.41,9.4,5
6.0,-1.5558971455060706,-1.422958345491482,2.493288093815915,-2.975929646257811,4.0073513668853655,164.0,0.997,3.34,0.39,9.4,5
7.5,-1.1841701770297564,-0.9137938516755678,2.9392148307188193,-2.8134107167600364,3.784212360932728,170.0,1.0,2.99,0.46,9.0,5
7.4,-1.3823023398503531,-0.991553216374702,2.602763756775109,-2.796881414808826,3.9512629491657494,192.0,0.9975,3.0,0.44,9.1,5
7.3,-2.0325579557809856,-1.1363141558521213,2.6672976486152455,-2.9565115604007097,3.52638993594835,109.0,0.9974,3.2,0.35,9.2,6
7.1,-2.111964733385396,-1.1363141558521213,2.2618672597154865,-2.900422093749666,4.1588987082376025,162.0,0.9962,3.4,0.41,9.4,5
7.1,-1.4653375684603434,-1.0469690555162714,2.803420985130668,-3.1941832122778293,4.09436122874988,171.0,0.999,3.16,0.59,9.1,6
7.1,-1.4653375684603434,-1.0469690555162714,2.803420985130668,-3.1941832122778293,4.09436122874988,171.0,0.999,3.16,0.59,9.1,6
6.9,-1.1056369036050742,-1.2694006096483912,0.2631331995303682,-2.9565115604007097,3.610944939306028,187.0,0.9927,3.27,0.6,10.3,5
6.5,-1.7660917224794772,-0.6143360001356555,2.140183803635222,-2.488914671185539,4.1588987082376025,163.0,0.9959,2.89,0.39,8.8,6
7.2,-1.305636458102436,-0.7743572359854884,2.9312470843275817,-2.9374633654300153,3.806684711745632,255.0,1.0,3.04,0.52,8.9,5
7.2,-1.1679623668029029,-0.6911491778972723,2.5878392203711593,-2.864704011147587,4.219522410950329,195.0,0.9982,3.01,0.47,9.2,5
6.7,-0.8891620644859025,-1.07587280169862,2.219312173800224,-2.995732273553991,3.367330312150578,150.0,0.9968,3.22,0.51,9.1,5
6.7,-0.8891620644859025,-1.07587280169862,2.219312173800224,-2.995732273553991,3.367330312150578,150.0,0.9968,3.22,0.51,9.1,5
5.5,-0.7215466550816433,-6.907755278982137,0.40613155265132483,-2.7181005369557116,2.079566533867987,103.0,0.994,3.63,0.4,9.7,4
6.0,-1.1679623668029029,-1.422958345491482,1.1942254528710559,-3.170085660698769,3.218915824068222,143.0,0.9914,3.31,0.44,11.3,6
7.0,-1.9589953886039686,-0.9137938516755678,0.5312163134137247,-3.324236340526027,2.7726512202867375,85.0,0.9911,3.19,0.42,11.8,6
7.2,-1.1679623668029029,-0.6911491778972723,2.5878392203711593,-2.864704011147587,4.219522410950329,195.0,0.9982,3.01,0.47,9.2,5
7.3,-1.1363141558521213,-0.731888008876376,2.5878392203711593,-2.796881414808826,4.043068811540308,196.0,0.9982,3.04,0.5,9.2,5
5.9,-1.018877320649256,-3.1941832122778293,1.740641598049445,-3.0576076772720784,3.0445700556372914,87.0,0.9934,3.22,0.51,10.2,5
7.8,-1.422958345491482,-1.1363141558521213,2.501517915593197,-2.900422093749666,3.7376934275237357,138.0,0.9984,3.01,0.54,8.8,5
7.4,-1.8263509139976741,-1.1679623668029029,1.924394627020762,-2.8134107167600364,3.434019462029382,131.0,0.9952,3.29,0.34,9.7,5
6.9,-1.6554818509355071,-1.2694006096483912,1.6096378924367667,-2.8302178350764176,2.639128755635788,146.0,0.9952,3.29,0.36,9.1,6
6.4,-2.0325579557809856,-0.7528971849657193,0.4706284340145776,-2.375155785828881,3.6889044538014413,158.0,0.9928,3.21,0.36,9.8,6
6.7,-1.6554818509355071,-1.018877320649256,0.0962188577405429,-3.611918412977808,4.143150599281431,143.0,0.9912,3.27,0.48,11.0,6
7.4,-0.9390477189967712,-1.4653375684603434,1.9460529959950605,-3.3813947543659757,3.367330312150578,126.0,0.994,3.14,0.42,10.5,5
6.5,-1.422958345491482,-1.1363141558521213,2.028279817583903,-3.2441936328524905,3.8712218440242134,203.0,0.9958,3.45,0.54,9.7,7
6.1,-1.2006450142332614,-0.5780343734594406,1.0299764962779714,-3.101092789211817,3.85016887807946,179.0,0.9924,3.3,0.57,10.9,7
6.1,-1.2006450142332614,-0.5780343734594406,0.9936220748104786,-3.0576076772720784,3.828663135383238,184.0,0.9924,3.31,0.57,10.9,6
5.7,-1.3432348716594436,-1.3823023398503531,2.341901955370996,-3.863232841258714,1.9460529959950605,57.0,0.994,3.39,0.37,10.6,5
6.5,-1.422958345491482,-1.1363141558521213,2.028279817583903,-3.2441936328524905,3.8712218440242134,203.0,0.9958,3.45,0.54,9.7,7
6.5,-0.8533159327127666,-0.9137938516755678,2.5726885631715337,-3.2441936328524905,4.077554392914626,241.0,0.9979,3.23,0.57,9.0,5
6.6,-1.422958345491482,-1.305636458102436,2.760073229169362,-3.324236340526027,3.828663135383238,188.0,0.9982,3.24,0.51,9.2,5
6.8,-1.305636458102436,-1.5095925774643841,2.091987510848354,-3.3524072174927233,4.0073513668853655,203.0,0.9961,3.19,0.52,8.9,5
6.7,-1.305636458102436,-1.1679623668029029,2.7537244045933846,-3.2968373663379125,3.784212360932728,179.0,0.9979,3.26,0.56,9.6,5
8.2,-1.4653375684603434,-0.9137938516755678,0.18315454309784637,-3.575550768806933,3.5835467158480925,121.0,0.992,3.12,0.38,10.7,6
7.1,-0.991553216374702,-0.3989861420104552,2.351470490723856,-3.079113882493042,3.8918407060656484,155.0,0.9975,3.16,0.44,8.7,5
6.8,-1.6554818509355071,-1.018877320649256,0.642380063506292,-3.324236340526027,3.4012307144399454,96.0,0.9917,3.15,0.54,10.8,7
8.1,-1.2694006096483912,-0.9390477189967712,0.642380063506292,-3.506557897319982,2.8904273119085677,79.0,0.9923,3.23,0.52,11.8,6
6.3,-1.1679623668029029,-1.07587280169862,0.7889118025443247,-3.079113882493042,2.995782272304033,77.0,0.9927,3.3,0.43,10.2,5
7.1,-0.991553216374702,-0.3989861420104552,2.351470490723856,-3.079113882493042,3.8918407060656484,155.0,0.9975,3.16,0.44,8.7,5
7.9,-1.5558971455060706,-0.9137938516755678,0.18315454309784637,-3.2188758248682006,3.6376124751696053,107.0,0.992,3.21,0.54,10.8,6
8.5,-1.5558971455060706,-0.8891620644859025,1.4588475538015993,-3.2968373663379125,3.178095496146581,99.0,0.9947,3.18,0.53,9.7,6
8.1,-1.6044503709230613,-0.9137938516755678,0.6936470556015963,-3.270169119255751,2.944491609360395,87.0,0.9921,3.12,0.54,11.2,6
6.3,-1.3625778345025745,-0.991553216374702,0.0962188577405429,-3.1941832122778293,3.610944939306028,114.0,0.9905,3.0,0.39,10.9,6
5.6,-1.8263509139976741,-1.305636458102436,0.3371862673548698,-3.101092789211817,3.970310781298653,168.0,0.9918,3.28,0.37,10.1,6
6.4,-0.5175146119167874,-1.9589953886039686,1.6488509147909356,-2.8302178350764176,2.7081168655467533,97.0,0.9951,3.38,0.36,9.0,4
6.3,-1.07587280169862,-1.1056369036050742,1.5262736711733316,-3.3524072174927233,2.944491609360395,80.0,0.9917,3.38,0.58,12.0,7
6.9,-1.3823023398503531,-1.2006450142332614,1.4112308464099221,-2.900422093749666,3.135537693244867,116.0,0.994,2.99,0.38,9.4,6
7.9,-1.5095925774643841,-0.9649559038554361,2.079566533867987,-3.123565645063876,3.828663135383238,152.0,0.9934,3.12,0.32,11.5,7
7.6,-1.7092582477163114,-0.7743572359854884,2.3224857547003817,-2.8824035882469876,4.060460251777099,135.0,0.9968,3.14,0.43,9.9,6
6.9,-1.3823023398503531,-1.2006450142332614,1.4112308464099221,-2.900422093749666,3.135537693244867,116.0,0.994,2.99,0.38,9.4,6
7.2,-1.7092582477163114,-0.8891620644859025,0.18315454309784637,-3.0159349808715104,3.713596456650773,97.0,0.9919,3.14,0.45,10.4,5
8.2,-1.4653375684603434,-0.9137938516755678,2.0150363449874993,-2.995732273553991,2.4849899796493045,76.0,0.9966,3.06,0.84,9.7,6
7.4,-1.422958345491482,-0.8651224452997557,2.639128755635788,-2.703062659591171,3.8712218440242134,198.0,0.9979,2.89,0.42,8.9,6
7.4,-1.422958345491482,-0.8651224452997557,2.639128755635788,-2.703062659591171,3.8712218440242134,198.0,0.9979,2.89,0.42,8.9,6
6.1,-1.1363141558521213,-1.422958345491482,0.40613155265132483,-3.2968373663379125,3.6376124751696053,124.0,0.9898,3.29,0.42,12.4,7
5.2,-0.818710403535291,-3.1941832122778293,0.3371862673548698,-3.2968373663379125,3.7612233712371035,119.0,0.9894,3.36,0.33,12.1,8
5.2,-0.818710403535291,-3.1941832122778293,0.3371862673548698,-3.2968373663379125,3.7612233712371035,119.0,0.9894,3.36,0.33,12.1,8
6.1,-1.1363141558521213,-1.422958345491482,0.40613155265132483,-3.2968373663379125,3.6376124751696053,124.0,0.9898,3.29,0.42,12.4,7
6.4,-1.5095925774643841,-0.5780343734594406,2.674217612565758,-2.8824035882469876,3.295873902355512,159.0,0.998,2.98,0.4,9.1,5
6.3,-1.018877320649256,-1.2006450142332614,1.5688242295488033,-2.995732273553991,2.639128755635788,85.0,0.9932,3.28,0.39,10.6,5
7.4,-1.422958345491482,-0.8651224452997557,2.639128755635788,-2.703062659591171,3.8712218440242134,198.0,0.9979,2.89,0.42,8.9,6
6.7,-1.422958345491482,-1.0469690555162714,2.5726885631715337,-2.975929646257811,4.1588987082376025,205.0,0.997,3.15,0.5,9.5,5
7.0,-1.4653375684603434,-1.018877320649256,2.5650262775800314,-2.9565115604007097,4.276680007808494,177.0,0.9972,3.16,0.49,9.8,5
8.4,-1.305636458102436,-0.7743572359854884,2.1634379615838872,-3.0159349808715104,3.6635872868265618,197.0,0.9974,3.14,0.59,9.6,6
6.7,-0.7743572359854884,-1.7092582477163114,0.8758853172391161,-3.3524072174927233,3.218915824068222,98.0,0.9896,3.08,0.44,12.6,7
7.5,-1.2344320118106447,-1.1679623668029029,2.1917652578888016,-2.8824035882469876,2.995782272304033,151.0,0.9968,3.08,0.54,9.3,5
9.8,-0.8651224452997557,-0.731888008876376,2.287572972873542,-3.3524072174927233,1.6096378924367667,110.0,0.9958,2.87,0.29,10.0,5
7.1,-1.2006450142332614,-0.7743572359854884,0.40613155265132483,-2.703062659591171,3.367330312150578,133.0,0.9906,3.12,0.54,12.7,6
7.9,-1.6554818509355071,-0.7962879394794586,0.40613155265132483,-3.079113882493042,2.833272165855592,96.0,0.9917,3.13,0.39,11.0,6
7.6,-0.731888008876376,-0.991553216374702,-0.22189433191377778,-3.270169119255751,1.3865443298750981,100.0,0.9902,3.03,0.39,11.4,4
6.3,-1.5095925774643841,-0.8416471888783893,1.5153469890345048,-3.2441936328524905,3.434019462029382,130.0,0.9918,3.35,0.33,11.5,7
7.5,-1.305636458102436,-1.1679623668029029,2.8736211351590195,-2.9565115604007097,3.4965378640376557,173.0,0.999,3.09,0.64,10.2,5
6.9,-1.4653375684603434,-0.9137938516755678,2.0150363449874993,-3.1941832122778293,3.9120430052281487,151.0,0.9927,3.11,0.27,11.4,6
7.2,-1.1363141558521213,-0.7528971849657193,1.6294365989407895,-3.101092789211817,2.944491609360395,65.0,0.991,3.03,0.41,12.6,4
5.9,-1.4653375684603434,-1.2006450142332614,2.5573048277429997,-2.900422093749666,4.043068811540308,170.0,0.9972,3.28,0.39,9.4,5
6.0,-0.3989861420104552,-2.6450754019408214,0.18315454309784637,-2.796881414808826,2.1973356822749484,108.0,0.9931,3.11,0.35,8.7,4
6.4,-1.3823023398503531,-1.1363141558521213,1.704929893893321,-2.995732273553991,3.713596456650773,176.0,0.995,3.19,0.68,9.2,6
6.4,-1.1056369036050742,-1.1679623668029029,1.704929893893321,-3.0159349808715104,3.7376934275237357,173.0,0.9951,3.19,0.66,9.3,6
7.1,-1.07587280169862,-1.8904754421672127,0.18315454309784637,-2.9187712324178627,4.110890257481564,183.0,0.9936,3.09,0.43,9.2,5
6.8,-1.2694006096483912,-0.9137938516755678,3.0910879068707438,-3.0159349808715104,3.8712218440242134,167.0,1.001,2.93,0.5,8.7,5
6.9,-1.305636458102436,-0.9137938516755678,2.639128755635788,-2.975929646257811,4.1588987082376025,227.0,0.9979,3.18,0.58,9.6,6
6.8,-1.3432348716594436,-0.5780343734594406,2.476622430200303,-3.123565645063876,4.1588987082376025,226.0,0.997,3.02,0.63,9.3,5
6.8,-1.2344320118106447,-0.5780343734594406,2.476622430200303,-3.123565645063876,4.189669893426794,230.0,0.9972,3.02,0.63,9.3,5
6.7,-1.422958345491482,-0.8891620644859025,2.240816066596414,-3.1941832122778293,3.8918407060656484,166.0,0.9954,3.12,0.61,9.9,6
5.9,-1.2006450142332614,-1.4653375684603434,1.4353225921872452,-3.2441936328524905,3.7376934275237357,119.0,0.9924,3.15,0.5,11.0,5
6.8,-0.6329932577401982,-1.0469690555162714,1.3352641900071116,-3.3524072174927233,3.2581349988203177,109.0,0.9906,3.26,0.57,12.7,8
